"","country","popularity","title","artist","album_single","artist_followers","explicit","album","release_date","track_number","tracks_in_album","danceability","energy","key","loudness","mode","speechiness","acoustics","instrumentalness","liveliness","valence","tempo","duration_ms","time_signature","genre_new","days_since_release","cluster"
"9388","France",6744.95,"laugh now cry later","Drake - Lil Durk","single",50593376,TRUE,"Laugh Now Cry Later (feat. Lil Durk)","14/8/2020",1,1,0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,261493,4,"hip hop",92,"southern europe and portuguese heritage"
"9389","Indonesia",12,"laugh now cry later","Drake - Lil Durk","single",50593376,TRUE,"Laugh Now Cry Later (feat. Lil Durk)","14/8/2020",1,1,0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,261493,4,"hip hop",92,"southern europe and portuguese heritage"
"9390","Ireland",18686.7,"laugh now cry later","Drake - Lil Durk","single",50593376,TRUE,"Laugh Now Cry Later (feat. Lil Durk)","14/8/2020",1,1,0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,261493,4,"hip hop",92,"english speaking and nordic"
"9391","Italy",6434.45,"laugh now cry later","Drake - Lil Durk","single",50593376,TRUE,"Laugh Now Cry Later (feat. Lil Durk)","14/8/2020",1,1,0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,261493,4,"hip hop",92,"southern europe and portuguese heritage"
"9392","Malaysia",10744.85,"laugh now cry later","Drake - Lil Durk","single",50593376,TRUE,"Laugh Now Cry Later (feat. Lil Durk)","14/8/2020",1,1,0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,261493,4,"hip hop",92,"english speaking and nordic"
"9393","Netherlands",11917.85,"laugh now cry later","Drake - Lil Durk","single",50593376,TRUE,"Laugh Now Cry Later (feat. Lil Durk)","14/8/2020",1,1,0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,261493,4,"hip hop",92,"english speaking and nordic"
"9394","Norway",16282.7,"laugh now cry later","Drake - Lil Durk","single",50593376,TRUE,"Laugh Now Cry Later (feat. Lil Durk)","14/8/2020",1,1,0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,261493,4,"hip hop",92,"english speaking and nordic"
"9395","New Zealand",19203.6,"laugh now cry later","Drake - Lil Durk","single",50593376,TRUE,"Laugh Now Cry Later (feat. Lil Durk)","14/8/2020",1,1,0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,261493,4,"hip hop",92,"english speaking and nordic"
"9396","Philippines",5066.35,"laugh now cry later","Drake - Lil Durk","single",50593376,TRUE,"Laugh Now Cry Later (feat. Lil Durk)","14/8/2020",1,1,0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,261493,4,"hip hop",92,"southern europe and portuguese heritage"
"9397","Poland",349.6,"laugh now cry later","Drake - Lil Durk","single",50593376,TRUE,"Laugh Now Cry Later (feat. Lil Durk)","14/8/2020",1,1,0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,261493,4,"hip hop",92,"english speaking and nordic"
"9398","Portugal",16554.2,"laugh now cry later","Drake - Lil Durk","single",50593376,TRUE,"Laugh Now Cry Later (feat. Lil Durk)","14/8/2020",1,1,0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,261493,4,"hip hop",92,"southern europe and portuguese heritage"
"9399","Sweden",13270.5,"laugh now cry later","Drake - Lil Durk","single",50593376,TRUE,"Laugh Now Cry Later (feat. Lil Durk)","14/8/2020",1,1,0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,261493,4,"hip hop",92,"english speaking and nordic"
"9400","Singapore",11682.85,"laugh now cry later","Drake - Lil Durk","single",50593376,TRUE,"Laugh Now Cry Later (feat. Lil Durk)","14/8/2020",1,1,0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,261493,4,"hip hop",92,"english speaking and nordic"
"9401","Taiwan",7537.2,"laugh now cry later","Drake - Lil Durk","single",50593376,TRUE,"Laugh Now Cry Later (feat. Lil Durk)","14/8/2020",1,1,0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,261493,4,"hip hop",92,"english speaking and nordic"
"9402","Global",166,"break my heart","Dua Lipa","single",20575026,FALSE,"Break My Heart","25/3/2020",1,1,0.73,0.729,4,-3.434,0,0.0886,0.167,1.39e-06,0.349,0.467,113.012,221820,4,"pop",234,"global"
"9403","USA",121.55,"break my heart","Dua Lipa","single",20575026,FALSE,"Break My Heart","25/3/2020",1,1,0.73,0.729,4,-3.434,0,0.0886,0.167,1.39e-06,0.349,0.467,113.012,221820,4,"pop",234,"english speaking and nordic"
"9404","UK",176,"break my heart","Dua Lipa","single",20575026,FALSE,"Break My Heart","25/3/2020",1,1,0.73,0.729,4,-3.434,0,0.0886,0.167,1.39e-06,0.349,0.467,113.012,221820,4,"pop",234,"english speaking and nordic"
"9405","Argentina",107.95,"break my heart","Dua Lipa","single",20575026,FALSE,"Break My Heart","25/3/2020",1,1,0.73,0.729,4,-3.434,0,0.0886,0.167,1.39e-06,0.349,0.467,113.012,221820,4,"pop",234,"spanish speaking"
"9406","Austria",52,"break my heart","Dua Lipa","single",20575026,FALSE,"Break My Heart","25/3/2020",1,1,0.73,0.729,4,-3.434,0,0.0886,0.167,1.39e-06,0.349,0.467,113.012,221820,4,"pop",234,"english speaking and nordic"
"9407","Australia",153,"break my heart","Dua Lipa","single",20575026,FALSE,"Break My Heart","25/3/2020",1,1,0.73,0.729,4,-3.434,0,0.0886,0.167,1.39e-06,0.349,0.467,113.012,221820,4,"pop",234,"english speaking and nordic"
"9408","Belgium",116.45,"break my heart","Dua Lipa","single",20575026,FALSE,"Break My Heart","25/3/2020",1,1,0.73,0.729,4,-3.434,0,0.0886,0.167,1.39e-06,0.349,0.467,113.012,221820,4,"pop",234,"english speaking and nordic"
"9409","Brazil",169,"break my heart","Dua Lipa","single",20575026,FALSE,"Break My Heart","25/3/2020",1,1,0.73,0.729,4,-3.434,0,0.0886,0.167,1.39e-06,0.349,0.467,113.012,221820,4,"pop",234,"southern europe and portuguese heritage"
"9410","Canada",118.15,"break my heart","Dua Lipa","single",20575026,FALSE,"Break My Heart","25/3/2020",1,1,0.73,0.729,4,-3.434,0,0.0886,0.167,1.39e-06,0.349,0.467,113.012,221820,4,"pop",234,"english speaking and nordic"
"9411","Switzerland",37.6,"break my heart","Dua Lipa","single",20575026,FALSE,"Break My Heart","25/3/2020",1,1,0.73,0.729,4,-3.434,0,0.0886,0.167,1.39e-06,0.349,0.467,113.012,221820,4,"pop",234,"english speaking and nordic"
"9412","Chile",74.4,"break my heart","Dua Lipa","single",20575026,FALSE,"Break My Heart","25/3/2020",1,1,0.73,0.729,4,-3.434,0,0.0886,0.167,1.39e-06,0.349,0.467,113.012,221820,4,"pop",234,"spanish speaking"
"9413","Colombia",110.5,"break my heart","Dua Lipa","single",20575026,FALSE,"Break My Heart","25/3/2020",1,1,0.73,0.729,4,-3.434,0,0.0886,0.167,1.39e-06,0.349,0.467,113.012,221820,4,"pop",234,"spanish speaking"
"9414","Costa Rica",123.25,"break my heart","Dua Lipa","single",20575026,FALSE,"Break My Heart","25/3/2020",1,1,0.73,0.729,4,-3.434,0,0.0886,0.167,1.39e-06,0.349,0.467,113.012,221820,4,"pop",234,"spanish speaking"
"9415","Denmark",93.5,"break my heart","Dua Lipa","single",20575026,FALSE,"Break My Heart","25/3/2020",1,1,0.73,0.729,4,-3.434,0,0.0886,0.167,1.39e-06,0.349,0.467,113.012,221820,4,"pop",234,"english speaking and nordic"
"9416","Ecuador",74.4,"break my heart","Dua Lipa","single",20575026,FALSE,"Break My Heart","25/3/2020",1,1,0.73,0.729,4,-3.434,0,0.0886,0.167,1.39e-06,0.349,0.467,113.012,221820,4,"pop",234,"spanish speaking"
"9417","Spain",92.65,"break my heart","Dua Lipa","single",20575026,FALSE,"Break My Heart","25/3/2020",1,1,0.73,0.729,4,-3.434,0,0.0886,0.167,1.39e-06,0.349,0.467,113.012,221820,4,"pop",234,"spanish speaking"
"9418","Finland",154,"break my heart","Dua Lipa","single",20575026,FALSE,"Break My Heart","25/3/2020",1,1,0.73,0.729,4,-3.434,0,0.0886,0.167,1.39e-06,0.349,0.467,113.012,221820,4,"pop",234,"english speaking and nordic"
"9419","Ireland",183,"break my heart","Dua Lipa","single",20575026,FALSE,"Break My Heart","25/3/2020",1,1,0.73,0.729,4,-3.434,0,0.0886,0.167,1.39e-06,0.349,0.467,113.012,221820,4,"pop",234,"english speaking and nordic"
"9420","Italy",107.95,"break my heart","Dua Lipa","single",20575026,FALSE,"Break My Heart","25/3/2020",1,1,0.73,0.729,4,-3.434,0,0.0886,0.167,1.39e-06,0.349,0.467,113.012,221820,4,"pop",234,"southern europe and portuguese heritage"
"9421","Mexico",104.55,"break my heart","Dua Lipa","single",20575026,FALSE,"Break My Heart","25/3/2020",1,1,0.73,0.729,4,-3.434,0,0.0886,0.167,1.39e-06,0.349,0.467,113.012,221820,4,"pop",234,"spanish speaking"
"9422","Malaysia",97.75,"break my heart","Dua Lipa","single",20575026,FALSE,"Break My Heart","25/3/2020",1,1,0.73,0.729,4,-3.434,0,0.0886,0.167,1.39e-06,0.349,0.467,113.012,221820,4,"pop",234,"english speaking and nordic"
"9423","Netherlands",96.9,"break my heart","Dua Lipa","single",20575026,FALSE,"Break My Heart","25/3/2020",1,1,0.73,0.729,4,-3.434,0,0.0886,0.167,1.39e-06,0.349,0.467,113.012,221820,4,"pop",234,"english speaking and nordic"
"9424","Norway",93.5,"break my heart","Dua Lipa","single",20575026,FALSE,"Break My Heart","25/3/2020",1,1,0.73,0.729,4,-3.434,0,0.0886,0.167,1.39e-06,0.349,0.467,113.012,221820,4,"pop",234,"english speaking and nordic"
"9425","New Zealand",124.1,"break my heart","Dua Lipa","single",20575026,FALSE,"Break My Heart","25/3/2020",1,1,0.73,0.729,4,-3.434,0,0.0886,0.167,1.39e-06,0.349,0.467,113.012,221820,4,"pop",234,"english speaking and nordic"
"9426","Peru",99.45,"break my heart","Dua Lipa","single",20575026,FALSE,"Break My Heart","25/3/2020",1,1,0.73,0.729,4,-3.434,0,0.0886,0.167,1.39e-06,0.349,0.467,113.012,221820,4,"pop",234,"spanish speaking"
"9427","Philippines",124.1,"break my heart","Dua Lipa","single",20575026,FALSE,"Break My Heart","25/3/2020",1,1,0.73,0.729,4,-3.434,0,0.0886,0.167,1.39e-06,0.349,0.467,113.012,221820,4,"pop",234,"southern europe and portuguese heritage"
"9428","Poland",179,"break my heart","Dua Lipa","single",20575026,FALSE,"Break My Heart","25/3/2020",1,1,0.73,0.729,4,-3.434,0,0.0886,0.167,1.39e-06,0.349,0.467,113.012,221820,4,"pop",234,"english speaking and nordic"
"9429","Portugal",121.55,"break my heart","Dua Lipa","single",20575026,FALSE,"Break My Heart","25/3/2020",1,1,0.73,0.729,4,-3.434,0,0.0886,0.167,1.39e-06,0.349,0.467,113.012,221820,4,"pop",234,"southern europe and portuguese heritage"
"9430","Sweden",87.55,"break my heart","Dua Lipa","single",20575026,FALSE,"Break My Heart","25/3/2020",1,1,0.73,0.729,4,-3.434,0,0.0886,0.167,1.39e-06,0.349,0.467,113.012,221820,4,"pop",234,"english speaking and nordic"
"9431","Singapore",119,"break my heart","Dua Lipa","single",20575026,FALSE,"Break My Heart","25/3/2020",1,1,0.73,0.729,4,-3.434,0,0.0886,0.167,1.39e-06,0.349,0.467,113.012,221820,4,"pop",234,"english speaking and nordic"
"9432","Turkey",24.8,"break my heart","Dua Lipa","single",20575026,FALSE,"Break My Heart","25/3/2020",1,1,0.73,0.729,4,-3.434,0,0.0886,0.167,1.39e-06,0.349,0.467,113.012,221820,4,"pop",234,"southern europe and portuguese heritage"
"9433","Taiwan",89.25,"break my heart","Dua Lipa","single",20575026,FALSE,"Break My Heart","25/3/2020",1,1,0.73,0.729,4,-3.434,0,0.0886,0.167,1.39e-06,0.349,0.467,113.012,221820,4,"pop",234,"english speaking and nordic"
"9470","Global",717.6,"emotions","Ufo361","album",1555169,FALSE,"Rich Rich","24/4/2020",8,13,0.814,0.459,8,-10.859,1,0.282,0.351,0.0165,0.107,0.211,131.518,146013,5,"rap",204,"global"
"9471","Austria",22408.25,"emotions","Ufo361","album",1555169,FALSE,"Rich Rich","24/4/2020",8,13,0.814,0.459,8,-10.859,1,0.282,0.351,0.0165,0.107,0.211,131.518,146013,5,"rap",204,"english speaking and nordic"
"9472","Switzerland",15617.9,"emotions","Ufo361","album",1555169,FALSE,"Rich Rich","24/4/2020",8,13,0.814,0.459,8,-10.859,1,0.282,0.351,0.0165,0.107,0.211,131.518,146013,5,"rap",204,"english speaking and nordic"
"9473","Germany",31245.5,"emotions","Ufo361","album",1555169,FALSE,"Rich Rich","24/4/2020",8,13,0.814,0.459,8,-10.859,1,0.282,0.351,0.0165,0.107,0.211,131.518,146013,5,"rap",204,"english speaking and nordic"
"9488","Global",515.6,"breathe deeper","Tame Impala","album",4300741,FALSE,"The Slow Rush","14/2/2020",5,12,0.664,0.848,11,-4.51,0,0.0322,0.0245,0.000127,0.172,0.502,104.998,372867,4,"dance/electronic",274,"global"
"9489","USA",1045.1,"breathe deeper","Tame Impala","album",4300741,FALSE,"The Slow Rush","14/2/2020",5,12,0.664,0.848,11,-4.51,0,0.0322,0.0245,0.000127,0.172,0.502,104.998,372867,4,"dance/electronic",274,"english speaking and nordic"
"9490","UK",653.05,"breathe deeper","Tame Impala","album",4300741,FALSE,"The Slow Rush","14/2/2020",5,12,0.664,0.848,11,-4.51,0,0.0322,0.0245,0.000127,0.172,0.502,104.998,372867,4,"dance/electronic",274,"english speaking and nordic"
"9491","Australia",1753,"breathe deeper","Tame Impala","album",4300741,FALSE,"The Slow Rush","14/2/2020",5,12,0.664,0.848,11,-4.51,0,0.0322,0.0245,0.000127,0.172,0.502,104.998,372867,4,"dance/electronic",274,"english speaking and nordic"
"9492","Belgium",153.85,"breathe deeper","Tame Impala","album",4300741,FALSE,"The Slow Rush","14/2/2020",5,12,0.664,0.848,11,-4.51,0,0.0322,0.0245,0.000127,0.172,0.502,104.998,372867,4,"dance/electronic",274,"english speaking and nordic"
"9493","Canada",327.9,"breathe deeper","Tame Impala","album",4300741,FALSE,"The Slow Rush","14/2/2020",5,12,0.664,0.848,11,-4.51,0,0.0322,0.0245,0.000127,0.172,0.502,104.998,372867,4,"dance/electronic",274,"english speaking and nordic"
"9494","Switzerland",32,"breathe deeper","Tame Impala","album",4300741,FALSE,"The Slow Rush","14/2/2020",5,12,0.664,0.848,11,-4.51,0,0.0322,0.0245,0.000127,0.172,0.502,104.998,372867,4,"dance/electronic",274,"english speaking and nordic"
"9495","Denmark",52,"breathe deeper","Tame Impala","album",4300741,FALSE,"The Slow Rush","14/2/2020",5,12,0.664,0.848,11,-4.51,0,0.0322,0.0245,0.000127,0.172,0.502,104.998,372867,4,"dance/electronic",274,"english speaking and nordic"
"9496","Finland",46.4,"breathe deeper","Tame Impala","album",4300741,FALSE,"The Slow Rush","14/2/2020",5,12,0.664,0.848,11,-4.51,0,0.0322,0.0245,0.000127,0.172,0.502,104.998,372867,4,"dance/electronic",274,"english speaking and nordic"
